period_label,period_start,period_end,counterparty_raw,legal_entity,brand,store_location_raw,city_or_area,contract_raw,contract_number,contract_date,payment_doc_raw,payment_doc_number,payment_date,amount,source_file,source_file_path,source_file_hash,source_sheet,source_row_number,source_column
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Москва, ул. Шолохова, д. 9А",Торгсервис 150 ООО,Светофор,"г. Москва, ул. Шолохова, д. 9А",г. Москва,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 503 от 27.02.2026,503,2026-02-27,6953.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,362,27.02.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Одинцово, ул. Озерная, д.115",Торгсервис 150 ООО,Светофор,"г. Одинцово, ул. Озерная, д.115",г. Одинцово,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 255 от 27.02.2026,255,2026-02-27,1030.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1157,27.02.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Чехов, ул. Комсомольская, д. 10",Торгсервис 150 ООО,Светофор,"г. Чехов, ул. Комсомольская, д. 10",г. Чехов,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 352 от 27.02.2026,352,2026-02-27,14820.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,811,27.02.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г.Москва, ул. Илимская, д.3Г",Торгсервис 150 ООО,Светофор,"г.Москва, ул. Илимская, д.3Г",г.Москва,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 439 от 27.02.2026,439,2026-02-27,1803.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,957,27.02.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г.Москва, ул.1-я Квесисская, д.18",Торгсервис 150 ООО,Светофор,"г.Москва, ул.1-я Квесисская, д.18",г.Москва,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 499 от 27.02.2026,499,2026-02-27,1788.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1078,27.02.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО магазин Светофор, г. Люберцы, д.Торбеево, д. 50, стр.1","Торгсервис 150 ООО магазин Светофор, г. Люберцы, д.Торбеево, д. 50, стр.1",,,,ТС150/25-241ПМСК от 31.12.2024,ТС150/25-241ПМСК,2024-12-31,Поступление на расчетный счет № 513 от 27.02.2026,513,2026-02-27,1508.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,999,27.02.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 50 ООО Магазин Светофор Москва п.Первомайское , квл.109, 3/1",Торгсервис 50 ООО,Светофор,"Москва п.Первомайское , квл.109, 3/1",,ТС50/25-241 ПМСК от 31.12.2024,ТС50/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 685 от 27.02.2026,685,2026-02-27,2318.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,945,27.02.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 50 ООО Магазин Светофор г. Мытищи, д. Грибки, Дмитровское ш. д. 58/8",Торгсервис 50 ООО,Светофор,"г. Мытищи, д. Грибки, Дмитровское ш. д. 58/8",г. Мытищи,ТС 50 /25-241 ПМСК от 31.12.2024,ТС 50 /25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 534 от 27.02.2026,534,2026-02-27,15193.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,591,27.02.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 50 ООО Магазин Светофор г. Наро-Фоминск, ул. Московская, д. 7",Торгсервис 50 ООО,Светофор,"г. Наро-Фоминск, ул. Московская, д. 7",г. Наро-Фоминск,ТС50/25-241 ПМСК от 31.12.2024,ТС50/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 399 от 27.02.2026,399,2026-02-27,1030.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1133,27.02.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Восторг 76 ООО Магазин Маяк, г. Белгород, ул. Королева, д.2г",Восторг 76 ООО,Маяк,"г. Белгород, ул. Королева, д.2г",г. Белгород,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 1485 от 02.03.2026,1485,2026-03-02,1114.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1164,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Восторг 76 ООО Магазин Маяк, г. Губкин, ул. Преображенская, д.7",Восторг 76 ООО,Маяк,"г. Губкин, ул. Преображенская, д.7",г. Губкин,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 1288 от 02.03.2026,1288,2026-03-02,2343.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1127,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Восторг 76 ООО Магазин Маяк, г. Липецк, ул. Юношеская, д. 43",Восторг 76 ООО,Маяк,"г. Липецк, ул. Юношеская, д. 43",г. Липецк,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 1230 от 02.03.2026,1230,2026-03-02,2710.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1066,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Восторг 76 ООО Магазин Маяк, г.Брянск, Московский пр-кт, д.2Б",Восторг 76 ООО,Маяк,"г.Брянск, Московский пр-кт, д.2Б",г.Брянск,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 1378 от 02.03.2026,1378,2026-03-02,2229.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1096,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор МО.,го. Лосино-Петровский, ул. Ситьково, стр.32",Торгсервис 150 ООО,Светофор,"МО.,го. Лосино-Петровский, ул. Ситьково, стр.32",,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 524 от 02.03.2026,524,2026-03-02,17591.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,53,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор Московская обл. рп. Серебряные Пруды, ул. Привокзальная, Д. 2В",Торгсервис 150 ООО,Светофор,"Московская обл. рп. Серебряные Пруды, ул. Привокзальная, Д. 2В",рп. Серебряные Пруды,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 384 от 02.03.2026,384,2026-03-02,20435.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,568,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Балашиха, Энтузиастов ш., д. 36А",Торгсервис 150 ООО,Светофор,"г. Балашиха, Энтузиастов ш., д. 36А",г. Балашиха,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 350 от 02.03.2026,350,2026-03-02,5128.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1115,03.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Воскресенск, г. Белозёрский, ул. Коммунальная, д.15",Торгсервис 150 ООО,Светофор,"г. Воскресенск, г. Белозёрский, ул. Коммунальная, д.15",г. Воскресенск,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 475 от 02.03.2026,475,2026-03-02,15175.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,475,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Истра, ул. 2-я Первомайская, д. 20А",Торгсервис 150 ООО,Светофор,"г. Истра, ул. 2-я Первомайская, д. 20А",г. Истра,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 748 от 02.03.2026,748,2026-03-02,8714.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,105,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Кашира, ул. Стрелецкая, д. 70",Торгсервис 150 ООО,Светофор,"г. Кашира, ул. Стрелецкая, д. 70",г. Кашира,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 573 от 02.03.2026,573,2026-03-02,12660.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,93,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Луховицы, ул. Гагарина д. 45а-1",Торгсервис 150 ООО,Светофор,"г. Луховицы, ул. Гагарина д. 45а-1",г. Луховицы,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 479 от 02.03.2026,479,2026-03-02,14046.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,353,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Москва Щаповское п, Троицкое. д. 2в",Торгсервис 150 ООО,Светофор,"г. Москва Щаповское п, Троицкое. д. 2в",г. Москва Щаповское п,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 402 от 02.03.2026,402,2026-03-02,5665.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,975,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Москва Щербинка, Симферопольское ш., д. 1а, стр.1",Торгсервис 150 ООО,Светофор,"г. Москва Щербинка, Симферопольское ш., д. 1а, стр.1",г. Москва Щербинка,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 562 от 02.03.2026,562,2026-03-02,6658.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,782,03.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Москва, Огородный пр-зд, д. 10, стр.4",Торгсервис 150 ООО,Светофор,"г. Москва, Огородный пр-зд, д. 10, стр.4",г. Москва,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 538 от 02.03.2026,538,2026-03-02,5848.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,667,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Москва, Юрловский проезд д.13",Торгсервис 150 ООО,Светофор,"г. Москва, Юрловский проезд д.13",г. Москва,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 594 от 02.03.2026,594,2026-03-02,6223.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,374,03.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Москва, ул. Лухмановская, д.36",Торгсервис 150 ООО,Светофор,"г. Москва, ул. Лухмановская, д.36",г. Москва,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 366 от 02.03.2026,366,2026-03-02,9270.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,931,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Наро-Фоминск, рп. Селятино , ул. Вокзальная, стр.3,1",Торгсервис 150 ООО,Светофор,"г. Наро-Фоминск, рп. Селятино , ул. Вокзальная, стр.3,1",г. Наро-Фоминск,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 473 от 02.03.2026,473,2026-03-02,6438.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1152,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Подольск, Домодедовское ш. д, 16, стр.1",Торгсервис 150 ООО,Светофор,"г. Подольск, Домодедовское ш. д, 16, стр.1",г. Подольск,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 479 от 02.03.2026,479,2026-03-02,10918.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,380,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Подольск, мкр. Климовск, ул. Московская, д. 15 А",Торгсервис 150 ООО,Светофор,"г. Подольск, мкр. Климовск, ул. Московская, д. 15 А",г. Подольск,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 440 от 02.03.2026,440,2026-03-02,30643.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,216,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Раменское, д. Юрово, ул. Центральная стр.1/1. пом.1",Торгсервис 150 ООО,Светофор,"г. Раменское, д. Юрово, ул. Центральная стр.1/1. пом.1",г. Раменское,ТС150/25-241 МПСК от 21.12.2024,ТС150/25-241 МПСК,2024-12-21,Поступление на расчетный счет № 406 от 02.03.2026,406,2026-03-02,2318.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1018,03.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Руза, п. Дорохово, ул. Невкипелого, д. 4.А",Торгсервис 150 ООО,Светофор,"г. Руза, п. Дорохово, ул. Невкипелого, д. 4.А",г. Руза,ТС150/25-241 ПМСК от 31.12.2024,ТС150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 536 от 02.03.2026,536,2026-03-02,10335.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,837,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Серпухов , ул. Коншиных, д. 108/14 пом.2",Торгсервис 150 ООО,Светофор,"г. Серпухов , ул. Коншиных, д. 108/14 пом.2",г. Серпухов,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 567 от 02.03.2026,567,2026-03-02,14315.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,412,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Ступино, ул. Крылова, вл.22, стр.1",Торгсервис 150 ООО,Светофор,"г. Ступино, ул. Крылова, вл.22, стр.1",г. Ступино,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 447 от 02.03.2026,447,2026-03-02,10922.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,313,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Щёлково, д. Серково, стр. 12",Торгсервис 150 ООО,Светофор,"г. Щёлково, д. Серково, стр. 12",г. Щёлково,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 854 от 02.03.2026,854,2026-03-02,4893.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1105,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор г. Щёлково, ул. Радужная, стр.1А",Торгсервис 150 ООО,Светофор,"г. Щёлково, ул. Радужная, стр.1А",г. Щёлково,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 417 от 02.03.2026,417,2026-03-02,2038.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,1172,03.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор, г. Москва, Рязанский пр-кт, д.101, стр.5",Торгсервис 150 ООО,Светофор,"г. Москва, Рязанский пр-кт, д.101, стр.5",г. Москва,ТС 150/25-241 ПМСК от 31.12.2024,ТС 150/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 479 от 02.03.2026,479,2026-03-02,7210.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,745,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 150 ООО Магазин Светофор, г. Старая Купавна, Малый туп., д.3",Торгсервис 150 ООО,Светофор,"г. Старая Купавна, Малый туп., д.3",г. Старая Купавна,ТС 150/25 -241 ПМСК от 31.12.2024,ТС 150/25 -241 ПМСК,2024-12-31,Поступление на расчетный счет № 452 от 02.03.2026,452,2026-03-02,9843.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,756,02.03.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 50 ООО Магазин Светофор МО г. Дубна, пр-зд Автолюбителей, д. 6",Торгсервис 50 ООО,Светофор,"МО г. Дубна, пр-зд Автолюбителей, д. 6",г. Дубна,ТС 50/25-241 ПМСК от 31.12.2024,ТС 50/25-241 ПМСК,2024-12-31,Поступление на расчетный счет № 501 от 02.03.2026,501,2026-03-02,29337.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,438,03.03.26
